statement_type,item_code,item_name,original_column_name,is_summary_marker,indent_level,non_missing_count,non_missing_rate,sample_min,sample_p1,sample_median,sample_p99,sample_max,unit_inferred,candidate_role_hint
손익계산서,U01B100000000,매출액(수익)(IFRS)(천원)   매출액(수익)(IFRS)(천원)(IFRS)(천원),[[U01B100000000]매출액(수익)(*)(IFRS)(천원)][U01B100000000]매출액(수익)(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,0.0,5289569.17,136031668.5,19960069422.190063,79060777000.0,천원,매출액
손익계산서,U01B100010000,*수출(IFRS)(천원)   *수출(IFRS)(천원)(IFRS)(천원),[[U01B100010000]*수출(IFRS)(천원)][U01B100010000]*수출(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,3689939897.82,48312172000.0,천원,
손익계산서,U01B100010100,*내수(IFRS)(천원)   *내수(IFRS)(천원)(IFRS)(천원),[[U01B100010100]*내수(IFRS)(천원)][U01B100010100]*내수(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,2191425700.0000052,31393655000.0,천원,
손익계산서,U01B100010200,*특수관계자 매출(수익)(IFRS)(천원)   *특수관계자 매출(수익)(IFRS)(천원)(IFRS)(천원),[[U01B100010200]*특수관계자 매출(수익)(IFRS)(천원)][U01B100010200]*특수관계자 매출(수익)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,2643257.470000078,1610573129.0,천원,
손익계산서,U01B100010300,상품매출액(IFRS)(천원)      상품매출액(IFRS)(천원)(IFRS)(천원),[[U01B100010300]   상품매출액(IFRS)(천원)][U01B100010300]   상품매출액(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-21010.0,0.0,0.0,2480726021.9500017,22536852000.0,천원,
손익계산서,U01B100010400,*상품수출매출(IFRS)(천원)      *상품수출매출(IFRS)(천원)(IFRS)(천원),[[U01B100010400]   *상품수출매출(IFRS)(천원)][U01B100010400]   *상품수출매출(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,7225392000.0,천원,
손익계산서,U01B100010500,제품매출액(IFRS)(천원)      제품매출액(IFRS)(천원)(IFRS)(천원),[[U01B100010500]   제품매출액(IFRS)(천원)][U01B100010500]   제품매출액(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,327731.5,1739218024.570002,41334000000.0,천원,
손익계산서,U01B100010600,*제품수출매출(IFRS)(천원)      *제품수출매출(IFRS)(천원)(IFRS)(천원),[[U01B100010600]   *제품수출매출(IFRS)(천원)][U01B100010600]   *제품수출매출(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,17662849.520000897,5367021000.0,천원,
손익계산서,U01B100010700,"재화의 판매로 인한 수익(상품,제품매출액)(IFRS)(천원)      재화의 판매로 인한 수익(상품,제품매출액)(IFRS)(천원)(IFRS)(천원)","[[U01B100010700]   재화의 판매로 인한 수익(상품,제품매출액)(IFRS)(천원)][U01B100010700]   재화의 판매로 인한 수익(상품,제품매출액)(IFRS)(천원)(IFRS)(천원)",False,0,4400,0.9392,0.0,0.0,0.0,1203974158.570003,75156470000.0,천원,
손익계산서,U01B100010800,*수출매출(IFRS)(천원)      *수출매출(IFRS)(천원)(IFRS)(천원),[[U01B100010800]   *수출매출(IFRS)(천원)][U01B100010800]   *수출매출(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,1753525822.0,천원,
손익계산서,U01B100010900,건설계약으로 인한 수익(공사수익)(IFRS)(천원)      건설계약으로 인한 수익(공사수익)(IFRS)(천원)(IFRS)(천원),[[U01B100010900]   건설계약으로 인한 수익(공사수익)(IFRS)(천원)][U01B100010900]   건설계약으로 인한 수익(공사수익)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,1858518368.8400044,16076094183.0,천원,
손익계산서,U01B100011000,*해외건설계약(IFRS)(천원)      *해외건설계약(IFRS)(천원)(IFRS)(천원),[[U01B100011000]   *해외건설계약(IFRS)(천원)][U01B100011000]   *해외건설계약(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,278497000.0,천원,
손익계산서,U01B100011100,분양수익(IFRS)(천원)      분양수익(IFRS)(천원)(IFRS)(천원),[[U01B100011100]   분양수익(IFRS)(천원)][U01B100011100]   분양수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-505413.0,0.0,0.0,169780854.0700004,1541813000.0,천원,
손익계산서,U01B100011200,용역의 제공으로 인한 수익(매출액)(IFRS)(천원)      용역의 제공으로 인한 수익(매출액)(IFRS)(천원)(IFRS)(천원),[[U01B100011200]   용역의 제공으로 인한 수익(매출액)(IFRS)(천원)][U01B100011200]   용역의 제공으로 인한 수익(매출액)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,1313821058.4700146,18335034000.0,천원,
손익계산서,U01B100011300,임대수익(IFRS)(천원)      임대수익(IFRS)(천원)(IFRS)(천원),[[U01B100011300]   임대수익(IFRS)(천원)][U01B100011300]   임대수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,8083241.740000105,237031877.0,천원,
손익계산서,U01B100011400,수수료수익(IFRS)(천원)      수수료수익(IFRS)(천원)(IFRS)(천원),[[U01B100011400]   수수료수익(IFRS)(천원)][U01B100011400]   수수료수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,10866639.85000013,456301382.0,천원,
손익계산서,U01B100011500,로열티수익(IFRS)(천원)      로열티수익(IFRS)(천원)(IFRS)(천원),[[U01B100011500]   로열티수익(IFRS)(천원)][U01B100011500]   로열티수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-733000.0,0.0,0.0,7585523.130000067,2270263000.0,천원,
손익계산서,U01B100011600,용지매출수익(IFRS)(천원)      용지매출수익(IFRS)(천원)(IFRS)(천원),[[U01B100011600]   용지매출수익(IFRS)(천원)][U01B100011600]   용지매출수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,24243840.0,천원,
손익계산서,U01B100011700,지분법이익(IFRS)(천원)      지분법이익(IFRS)(천원)(IFRS)(천원),[[U01B100011700]   지분법이익(IFRS)(천원)][U01B100011700]   지분법이익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-37165000.0,0.0,0.0,0.0,442401000.0,천원,
손익계산서,U01B100011800,금융수익(IFRS)(천원)      금융수익(IFRS)(천원)(IFRS)(천원),[[U01B100011800]   금융수익(IFRS)(천원)][U01B100011800]   금융수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,7301358.0,천원,
손익계산서,U01B100011900,배당수익(IFRS)(천원)      배당수익(IFRS)(천원)(IFRS)(천원),[[U01B100011900]   배당수익(IFRS)(천원)][U01B100011900]   배당수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,7886784.330000121,476253756.0,천원,
손익계산서,U01B100012000,이자수익(IFRS)(천원)      이자수익(IFRS)(천원)(IFRS)(천원),[[U01B100012000]   이자수익(IFRS)(천원)][U01B100012000]   이자수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,179698033.0,천원,
손익계산서,U01B100012100,"통신,방송(제작)수익(IFRS)(천원)      통신,방송(제작)수익(IFRS)(천원)(IFRS)(천원)","[[U01B100012100]   통신,방송(제작)수익(IFRS)(천원)][U01B100012100]   통신,방송(제작)수익(IFRS)(천원)(IFRS)(천원)",False,0,4400,0.9392,0.0,0.0,0.0,18428839.840001445,11285900130.0,천원,
손익계산서,U01B100012200,리스(렌탈)수익(IFRS)(천원)      리스(렌탈)수익(IFRS)(천원)(IFRS)(천원),[[U01B100012200]   리스(렌탈)수익(IFRS)(천원)][U01B100012200]   리스(렌탈)수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,2513145026.0,천원,
손익계산서,U01B100012300,기타수익(IFRS)(천원)      기타수익(IFRS)(천원)(IFRS)(천원),[[U01B100012300]   기타수익(IFRS)(천원)][U01B100012300]   기타수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-654863.0,0.0,594041.5,12754780992.040012,38970304000.0,천원,
손익계산서,U01B100012400,(매출조정)(IFRS)(천원)      (매출조정)(IFRS)(천원)(IFRS)(천원),[[U01B100012400]   (매출조정)(*)(IFRS)(천원)][U01B100012400]   (매출조정)(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,-511684.0,0.0,0.0,3320950.570000074,874820854.0,천원,
손익계산서,U01B100012500,(매출에누리와환입)(IFRS)(천원)         (매출에누리와환입)(IFRS)(천원)(IFRS)(천원),[[U01B100012500]      (매출에누리와환입)(IFRS)(천원)][U01B100012500]      (매출에누리와환입)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,173874982.0,천원,
손익계산서,U01B100012600,반품추정매출(IFRS)(천원)         반품추정매출(IFRS)(천원)(IFRS)(천원),[[U01B100012600]      반품추정매출(IFRS)(천원)][U01B100012600]      반품추정매출(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,0.0,천원,
손익계산서,U01B100012700,(매출할인)(IFRS)(천원)         (매출할인)(IFRS)(천원)(IFRS)(천원),[[U01B100012700]      (매출할인)(IFRS)(천원)][U01B100012700]      (매출할인)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-511684.0,0.0,0.0,0.0,135037495.0,천원,
손익계산서,U01B100012800,(매출장려금)(IFRS)(천원)         (매출장려금)(IFRS)(천원)(IFRS)(천원),[[U01B100012800]      (매출장려금)(IFRS)(천원)][U01B100012800]      (매출장려금)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,54583884.0,천원,
손익계산서,U01B100012900,(주세담배소비세등)(IFRS)(천원)         (주세담배소비세등)(IFRS)(천원)(IFRS)(천원),[[U01B100012900]      (주세담배소비세등)(IFRS)(천원)][U01B100012900]      (주세담배소비세등)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,874820854.0,천원,
손익계산서,U01B100013000,(기타매출조정)(IFRS)(천원)         (기타매출조정)(IFRS)(천원)(IFRS)(천원),[[U01B100013000]      (기타매출조정)(IFRS)(천원)][U01B100013000]      (기타매출조정)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-54472.0,0.0,0.0,0.0,370003414.0,천원,
손익계산서,U01B200000000,매출원가(IFRS)(천원)   매출원가(IFRS)(천원)(IFRS)(천원),[[U01B200000000]매출원가(*)(IFRS)(천원)][U01B200000000]매출원가(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,0.0,0.0,99663355.0,17213442330.00002,61762593000.0,천원,
손익계산서,U01B201000000,*특수관계자매출원가(IFRS)(천원)   *특수관계자매출원가(IFRS)(천원)(IFRS)(천원),[[U01B201000000]*특수관계자매출원가(IFRS)(천원)][U01B201000000]*특수관계자매출원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,1921566.7000000102,1062666000.0,천원,
손익계산서,U01B201010000,상품매출원가(IFRS)(천원)      상품매출원가(IFRS)(천원)(IFRS)(천원),[[U01B201010000]   상품매출원가(*)(IFRS)(천원)][U01B201010000]   상품매출원가(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,-15796.0,0.0,0.0,1083892704.9600024,24082375000.0,천원,
손익계산서,U01B201010100,기초상품재고액(IFRS)(천원)         기초상품재고액(IFRS)(천원)(IFRS)(천원),[[U01B201010100]      기초상품재고액(IFRS)(천원)][U01B201010100]      기초상품재고액(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,7533936.100000037,922696000.0,천원,
손익계산서,U01B201010200,당기상품매입액(IFRS)(천원)         당기상품매입액(IFRS)(천원)(IFRS)(천원),[[U01B201010200]      당기상품매입액(IFRS)(천원)][U01B201010200]      당기상품매입액(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,91548842.57000016,24279953000.0,천원,
손익계산서,U01B201010300,재고자산평가손실(환입)(IFRS)(천원)         재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),[[U01B201010300]      재고자산평가손실(환입)(IFRS)(천원)][U01B201010300]      재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-1823676.0,0.0,0.0,0.0,2819937.0,천원,
손익계산서,U01B201010400,전입(IFRS)(천원)         전입(IFRS)(천원)(IFRS)(천원),[[U01B201010400]      전입(IFRS)(천원)][U01B201010400]      전입(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-25969.0,0.0,0.0,1363986.1800000253,131581600.0,천원,
손익계산서,U01B201010500,(관세환급금)(IFRS)(천원)         (관세환급금)(IFRS)(천원)(IFRS)(천원),[[U01B201010500]      (관세환급금)(IFRS)(천원)][U01B201010500]      (관세환급금)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,1001540.0,천원,
손익계산서,U01B201010600,(대체)(IFRS)(천원)         (대체)(IFRS)(천원)(IFRS)(천원),[[U01B201010600]      (대체)(IFRS)(천원)][U01B201010600]      (대체)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,1344136.2400000028,324695432.0,천원,
손익계산서,U01B201010700,(기말상품재고액)(IFRS)(천원)         (기말상품재고액)(IFRS)(천원)(IFRS)(천원),[[U01B201010700]      (기말상품재고액)(IFRS)(천원)][U01B201010700]      (기말상품재고액)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,7520649.010000003,1036652000.0,천원,
손익계산서,U01B201010800,제품매출원가(IFRS)(천원)      제품매출원가(IFRS)(천원)(IFRS)(천원),[[U01B201010800]   제품매출원가(*)(IFRS)(천원)][U01B201010800]   제품매출원가(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,-1810641.0,0.0,0.0,914447985.0800009,11463814817.0,천원,
손익계산서,U01B201010900,기초제품재고액(IFRS)(천원)         기초제품재고액(IFRS)(천원)(IFRS)(천원),[[U01B201010900]      기초제품재고액(IFRS)(천원)][U01B201010900]      기초제품재고액(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,26360319.760000013,271868037.0,천원,
손익계산서,U01B201011000,당기제조원가(IFRS)(천원)         당기제조원가(IFRS)(천원)(IFRS)(천원),[[U01B201011000]      당기제조원가(IFRS)(천원)][U01B201011000]      당기제조원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,324192723.7800003,6875110812.0,천원,
손익계산서,U01B201011100,재고자산평가손실(환입)(IFRS)(천원)         재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),[[U01B201011100]      재고자산평가손실(환입)(IFRS)(천원)][U01B201011100]      재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-1810641.0,0.0,0.0,55872.270000004915,14566418.0,천원,
손익계산서,U01B201011200,전입(IFRS)(천원)         전입(IFRS)(천원)(IFRS)(천원),[[U01B201011200]      전입(IFRS)(천원)][U01B201011200]      전입(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,1227843.8500000015,87872716.0,천원,
손익계산서,U01B201011300,(관세환급금)(IFRS)(천원)         (관세환급금)(IFRS)(천원)(IFRS)(천원),[[U01B201011300]      (관세환급금)(IFRS)(천원)][U01B201011300]      (관세환급금)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-1897.0,0.0,0.0,335004.01000000007,23984609.0,천원,
손익계산서,U01B201011400,(대체)(IFRS)(천원)         (대체)(IFRS)(천원)(IFRS)(천원),[[U01B201011400]      (대체)(IFRS)(천원)][U01B201011400]      (대체)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,6165043.020000006,498436000.0,천원,
손익계산서,U01B201011500,(기말제품재고액)(IFRS)(천원)         (기말제품재고액)(IFRS)(천원)(IFRS)(천원),[[U01B201011500]      (기말제품재고액)(IFRS)(천원)][U01B201011500]      (기말제품재고액)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,27118735.630000167,283939915.0,천원,
손익계산서,U01B201011600,상품·제품매출원가(IFRS)(천원)      상품·제품매출원가(IFRS)(천원)(IFRS)(천원),[[U01B201011600]   상품·제품매출원가(*)(IFRS)(천원)][U01B201011600]   상품·제품매출원가(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,0.0,0.0,0.0,341118645.7300028,38723420000.0,천원,
손익계산서,U01B201011700,기초재고액(IFRS)(천원)         기초재고액(IFRS)(천원)(IFRS)(천원),[[U01B201011700]      기초재고액(IFRS)(천원)][U01B201011700]      기초재고액(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,840852000.0,천원,
손익계산서,U01B201011800,당기매입액(IFRS)(천원)         당기매입액(IFRS)(천원)(IFRS)(천원),[[U01B201011800]      당기매입액(IFRS)(천원)][U01B201011800]      당기매입액(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,40863677000.0,천원,
손익계산서,U01B201011900,재고자산평가손실(환입)(IFRS)(천원)         재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),[[U01B201011900]      재고자산평가손실(환입)(IFRS)(천원)][U01B201011900]      재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-782409.0,0.0,0.0,0.0,1810642.0,천원,
손익계산서,U01B201012000,전입(IFRS)(천원)         전입(IFRS)(천원)(IFRS)(천원),[[U01B201012000]      전입(IFRS)(천원)][U01B201012000]      전입(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,218646276.0,천원,
손익계산서,U01B201012100,(관세환급금)(IFRS)(천원)         (관세환급금)(IFRS)(천원)(IFRS)(천원),[[U01B201012100]      (관세환급금)(IFRS)(천원)][U01B201012100]      (관세환급금)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,19311269.0,천원,
손익계산서,U01B201012200,(대체)(IFRS)(천원)         (대체)(IFRS)(천원)(IFRS)(천원),[[U01B201012200]      (대체)(IFRS)(천원)][U01B201012200]      (대체)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,2062445000.0,천원,
손익계산서,U01B201012300,(기말재고액)(IFRS)(천원)         (기말재고액)(IFRS)(천원)(IFRS)(천원),[[U01B201012300]      (기말재고액)(IFRS)(천원)][U01B201012300]      (기말재고액)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,923133000.0,천원,
손익계산서,U01B201012400,건설계약원가(IFRS)(천원)      건설계약원가(IFRS)(천원)(IFRS)(천원),[[U01B201012400]   건설계약원가(IFRS)(천원)][U01B201012400]   건설계약원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,762268420.2100098,9673529029.0,천원,
손익계산서,U01B201012500,분양원가(IFRS)(천원)      분양원가(IFRS)(천원)(IFRS)(천원),[[U01B201012500]   분양원가(IFRS)(천원)][U01B201012500]   분양원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-387000.0,0.0,0.0,74523722.04000029,820546137.0,천원,
손익계산서,U01B201012600,용역원가(IFRS)(천원)      용역원가(IFRS)(천원)(IFRS)(천원),[[U01B201012600]   용역원가(IFRS)(천원)][U01B201012600]   용역원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,274012909.59000003,3555138160.0,천원,
손익계산서,U01B201012700,임대원가(IFRS)(천원)      임대원가(IFRS)(천원)(IFRS)(천원),[[U01B201012700]   임대원가(IFRS)(천원)][U01B201012700]   임대원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,2943874.120000005,446011805.0,천원,
손익계산서,U01B201012800,수수료원가(IFRS)(천원)      수수료원가(IFRS)(천원)(IFRS)(천원),[[U01B201012800]   수수료원가(IFRS)(천원)][U01B201012800]   수수료원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,38580000.0,천원,
손익계산서,U01B201012900,로열티원가(IFRS)(천원)      로열티원가(IFRS)(천원)(IFRS)(천원),[[U01B201012900]   로열티원가(IFRS)(천원)][U01B201012900]   로열티원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,10111189.0,천원,
손익계산서,U01B201013000,용지매출원가(IFRS)(천원)      용지매출원가(IFRS)(천원)(IFRS)(천원),[[U01B201013000]   용지매출원가(IFRS)(천원)][U01B201013000]   용지매출원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,7500285.0,천원,
손익계산서,U01B201013100,지분법손실(IFRS)(천원)      지분법손실(IFRS)(천원)(IFRS)(천원),[[U01B201013100]   지분법손실(IFRS)(천원)][U01B201013100]   지분법손실(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,30440467.0,천원,
손익계산서,U01B201013200,금융비용(IFRS)(천원)      금융비용(IFRS)(천원)(IFRS)(천원),[[U01B201013200]   금융비용(IFRS)(천원)][U01B201013200]   금융비용(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,66565473.0,천원,금융비용
손익계산서,U01B201013300,이자비용(IFRS)(천원)      이자비용(IFRS)(천원)(IFRS)(천원),[[U01B201013300]   이자비용(IFRS)(천원)][U01B201013300]   이자비용(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,30964688.0,천원,금융비용
손익계산서,U01B201013400,"통신,방송(제작)비(IFRS)(천원)      통신,방송(제작)비(IFRS)(천원)(IFRS)(천원)","[[U01B201013400]   통신,방송(제작)비(IFRS)(천원)][U01B201013400]   통신,방송(제작)비(IFRS)(천원)(IFRS)(천원)",False,0,4400,0.9392,0.0,0.0,0.0,0.0,225905354.0,천원,
손익계산서,U01B201013500,리스(렌탈)원가(IFRS)(천원)      리스(렌탈)원가(IFRS)(천원)(IFRS)(천원),[[U01B201013500]   리스(렌탈)원가(IFRS)(천원)][U01B201013500]   리스(렌탈)원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,14283020.0,천원,
손익계산서,U01B201013600,기타매출원가(IFRS)(천원)      기타매출원가(IFRS)(천원)(IFRS)(천원),[[U01B201013600]   기타매출원가(IFRS)(천원)][U01B201013600]   기타매출원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-8795580.0,0.0,10021207.5,13483383824.72005,61762593000.0,천원,
손익계산서,U01B201013700,(매출원가조정)(IFRS)(천원)      (매출원가조정)(IFRS)(천원)(IFRS)(천원),[[U01B201013700]   (매출원가조정)(*)(IFRS)(천원)][U01B201013700]   (매출원가조정)(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,-2166342.0,0.0,0.0,0.0,857585000.0,천원,
손익계산서,U01B201013800,(매입에누리와환출)(IFRS)(천원)         (매입에누리와환출)(IFRS)(천원)(IFRS)(천원),[[U01B201013800]      (매입에누리와환출)(IFRS)(천원)][U01B201013800]      (매입에누리와환출)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,0.0,천원,
손익계산서,U01B201013900,반품추정매출원가(IFRS)(천원)         반품추정매출원가(IFRS)(천원)(IFRS)(천원),[[U01B201013900]      반품추정매출원가(IFRS)(천원)][U01B201013900]      반품추정매출원가(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-703399.0,0.0,0.0,0.0,309292.0,천원,
손익계산서,U01B201014000,(매입할인)(IFRS)(천원)         (매입할인)(IFRS)(천원)(IFRS)(천원),[[U01B201014000]      (매입할인)(IFRS)(천원)][U01B201014000]      (매입할인)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,3492234.0,천원,
손익계산서,U01B201014100,(관세환급금)(IFRS)(천원)         (관세환급금)(IFRS)(천원)(IFRS)(천원),[[U01B201014100]      (관세환급금)(IFRS)(천원)][U01B201014100]      (관세환급금)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,15370220.0,천원,
손익계산서,U01B201014200,재고자산평가손실(환입)(IFRS)(천원)         재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),[[U01B201014200]      재고자산평가손실(환입)(IFRS)(천원)][U01B201014200]      재고자산평가손실(환입)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-2475634.0,0.0,0.0,0.0,420456.0,천원,
손익계산서,U01B201014300,(기타매출원가조정)(IFRS)(천원)         (기타매출원가조정)(IFRS)(천원)(IFRS)(천원),[[U01B201014300]      (기타매출원가조정)(IFRS)(천원)][U01B201014300]      (기타매출원가조정)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,857585000.0,천원,
손익계산서,U01B201014400,매출총이익(손실)(IFRS)(천원)   매출총이익(손실)(IFRS)(천원)(IFRS)(천원),[[U01B201014400]매출총이익(손실)(IFRS)(천원)][U01B201014400]매출총이익(손실)(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,-1987456000.0,-16194934.079999996,22331607.0,2965359460.0000305,18327762000.0,천원,매출총이익
손익계산서,U01B300000000,기타(영업)수익(IFRS)(천원)   기타(영업)수익(IFRS)(천원)(IFRS)(천원),[[U01B300000000]기타(영업)수익(*)(IFRS)(천원)][U01B300000000]기타(영업)수익(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,0.0,0.0,0.0,8694166.390000014,352926681.0,천원,
손익계산서,U01B300010000,이자수익(IFRS)(천원)      이자수익(IFRS)(천원)(IFRS)(천원),[[U01B300010000]   이자수익(IFRS)(천원)][U01B300010000]   이자수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,367556.0,천원,
손익계산서,U01B300010100,배당금수익(IFRS)(천원)      배당금수익(IFRS)(천원)(IFRS)(천원),[[U01B300010100]   배당금수익(IFRS)(천원)][U01B300010100]   배당금수익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,0.0,102557000.0,천원,
손익계산서,U01B300010200,외환거래이익(IFRS)(천원)      외환거래이익(IFRS)(천원)(IFRS)(천원),[[U01B300010200]   외환거래이익(*)(IFRS)(천원)][U01B300010200]   외환거래이익(*)(IFRS)(천원)(IFRS)(천원),True,0,4400,0.9392,0.0,0.0,0.0,1165831.2300000265,198569510.0,천원,
손익계산서,U01B300010300,외환차익(IFRS)(천원)         외환차익(IFRS)(천원)(IFRS)(천원),[[U01B300010300]      외환차익(IFRS)(천원)][U01B300010300]      외환차익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,635856.560000008,175837114.0,천원,
손익계산서,U01B300010400,외화환산이익(IFRS)(천원)         외화환산이익(IFRS)(천원)(IFRS)(천원),[[U01B300010400]      외화환산이익(IFRS)(천원)][U01B300010400]      외화환산이익(IFRS)(천원)(IFRS)(천원),False,0,4400,0.9392,0.0,0.0,0.0,148556.85000000286,22732396.0,천원,
