spearman_rho,abs_spearman,spearman_na,iv,iv_n_bins,iv_outlier_flag,iv_na,kw_H,kw_pvalue,kw_eta2,kw_na,monotonicity,monotonicity_n_bins,monotonicity_direction_consistent,monotonicity_na,direction_weak,direction,variable_id,variable_name,source,category,is_main_pool,appendix_pool,selected_eligible,duplicate_alias_of,duplicate_alias_type,duplicate_alias_reason,stage3_exclude,n_dev,missing_rate_dev,abs_spearman_norm,iv_norm,kw_eta2_norm,monotonicity_norm,selection_score_default,selection_score_equal,selection_score_rho_heavy,selection_score_iv_heavy,selection_score_mono_heavy,rank_default_within_category,available_in_dev_all
0.009187847692205282,0.009187847692205282,False,0.5995400586792604,10,False,False,26.612044425938574,0.0008246800656062507,0.00920021968657369,False,0.6666666666666666,10.0,True,False,True,value_down_good,R087,R087,financial,부채상환능력,True,False,True,,,,False,2032,0.1620618556701031,0.013198737739801132,0.7130584603587976,0.047199635824474145,0.49999999999999994,0.32731708659447445,0.31836420848076824,0.2312910063153312,0.44124892310103014,0.35469136678461455,14.0,True
0.023895099856817446,0.023895099856817446,False,0.36559531309684795,10,False,False,10.838383519428431,0.21102584732265398,0.0014030566087140045,False,0.75,10.0,True,False,True,value_down_good,R105,R105,financial,부채상환능력,True,False,True,,,,False,2032,0.1620618556701031,0.04771584621274052,0.3438473119459857,0.006407135531357699,0.625,0.2437503745538894,0.255742573422521,0.1873384558252711,0.27617789554524463,0.3295940587380168,15.0,True
-0.16337439081140506,0.16337439081140506,False,0.19567586655849553,10,False,False,66.4085270653095,2.5397730952323093e-11,0.02907343308377775,False,0.5555555555555556,10.0,True,False,False,value_up_good,R112,R112,financial,부채상환능력,True,False,True,,,,False,2018,0.16783505154639175,0.3750660379224053,0.0756807675856456,0.1511705359115277,0.33333333333333337,0.23212481550138747,0.233812668688228,0.27534475286506094,0.185529171764033,0.2537168016172491,16.0,True
0.049102984451545366,0.049102984451545366,False,0.2509827987581827,10,False,False,54.509447207621996,5.49810699745384e-09,0.02300170485045598,False,0.75,10.0,True,False,False,value_down_good,R108,R108,financial,부채상환능력,True,False,True,,,,False,2031,0.1624742268041237,0.10687735899506427,0.16296606181954676,0.11940501128875812,0.625,0.2298340285021349,0.2535621080258423,0.1976926435547552,0.21451925440209996,0.3278496864206738,17.0,True
0.02822005870611643,0.02822005870611643,False,0.3361054189843713,10,False,False,43.369177227811285,7.484155427323551e-07,0.017492174692290446,False,0.625,10.0,True,False,True,value_down_good,R101,R101,financial,부채상환능력,True,False,True,,,,False,2031,0.1624742268041237,0.057866285742257405,0.2973064176645872,0.09058074426398859,0.4375,0.2121679598748511,0.22081336191770828,0.16760653804364445,0.23943857762034337,0.26415068953416665,18.0,True
0.040437960606871874,0.040437960606871874,False,0.26463205951314905,10,False,False,15.966819746201963,0.04285749299653926,0.0039381214761255385,False,0.625,10.0,True,False,False,value_down_good,R107,R107,financial,부채상환능력,True,False,True,,,,False,2032,0.1620618556701031,0.08654102664558161,0.18450729894278786,0.019669861129671156,0.4375,0.17274846990244508,0.18205454667951015,0.14874745228079905,0.17813733396996093,0.23314363734360813,19.0,True
0.06522693469104816,0.06522693469104816,False,0.14772195727266432,10,False,False,33.47213747581736,5.0619157681515066e-05,0.012597496278841425,False,0.6666666666666666,10.0,True,False,False,value_down_good,R102,R102,financial,부채상환능력,True,False,True,,,,False,2031,0.1624742268041237,0.14471937959822917,0.0,0.0649732035954743,0.49999999999999994,0.15641045459856362,0.17742314579842586,0.1571056703384357,0.11368985645896697,0.24193851663874066,20.0,True
0.06522693469104816,0.06522693469104816,False,0.14772195727266432,10,False,False,33.47213747581736,5.0619157681515066e-05,0.012597496278841425,False,0.6666666666666666,10.0,True,False,False,value_down_good,R114,R114,financial,부채상환능력,True,False,False,R102,exact_value_alias,순차입금상환가능기간 duplicates 순차입금/EBITDA.,True,2031,0.1624742268041237,0.14471937959822917,0.0,0.0649732035954743,0.49999999999999994,0.15641045459856362,0.17742314579842586,0.1571056703384357,0.11368985645896697,0.24193851663874066,20.0,True
-0.021100684203792287,0.021100684203792287,False,0.3983836223780229,10,False,False,33.38500978400407,5.2486993642536346e-05,0.012554406421366997,False,0.3333333333333333,10.0,True,False,True,value_up_good,R103,R103,financial,부채상환능력,True,False,True,,,,False,2031,0.1624742268041237,0.04115750702508216,0.39559375871519736,0.06474776993375608,0.0,0.14397493370883507,0.1253747589185089,0.10940967074564398,0.21574054625267852,0.10029980713480713,22.0,True
0.04365473532607414,0.04365473532607414,False,0.23832687830675103,10,False,False,14.111933544091698,0.07889415995613609,0.0030212227108708345,False,0.5555555555555556,10.0,True,False,False,value_down_good,R104,R104,financial,부채상환능력,True,False,True,,,,False,2032,0.1620618556701031,0.09409061923248765,0.14299251245659172,0.014872912191073657,0.33333333333333337,0.14076618861160523,0.1463223443033716,0.12787474893622322,0.14254531690345446,0.18372454210936395,23.0,True
-0.0035640520505158322,0.0035640520505158322,False,0.2987158842126273,10,False,False,8.360869698812166,0.3990362632985999,0.00017838343984783315,False,0.4444444444444444,10.0,True,False,True,value_up_good,R106,R106,financial,부채상환능력,True,False,True,,,,False,2032,0.1620618556701031,0.0,0.2382983256583773,0.0,0.16666666666666663,0.10482283103084651,0.10124124808126098,0.07265966513167546,0.14414916282918866,0.11432633179834212,24.0,True
-0.33464010580107023,0.33464010580107023,False,0.2686059978482406,2,False,False,294.36829322643234,6.502058591791185e-59,0.11852992269305974,False,1.0,2.0,True,False,False,value_up_good,kospi_dummy,kospi_dummy,nonfinancial,산업위험,True,False,False,,,,,2425,0.0,1.0,0.7033988102015852,1.0,1.0,0.9110196430604756,0.9258497025503963,0.9406797620403171,0.8516994051007927,0.940679762040317,1.0,True
0.23605407641391035,0.23605407641391035,False,0.2376424704304893,10,False,False,138.47739192508718,4.918820722464853e-26,0.05450183455517426,False,0.6666666666666666,10.0,True,False,False,value_down_good,industry_avg_rating_lag1_self_excl,industry_avg_rating_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2403,0.009072164948453608,0.7016637133706864,0.6039938456481743,0.4423402769315309,0.49999999999999994,0.5801653230919644,0.5619994589875978,0.6129816673547076,0.5836807070379539,0.5495995671900783,2.0,True
0.23605407641391035,0.23605407641391035,False,0.2376424704304893,10,False,False,138.47739192508718,4.918820722464853e-26,0.05450183455517426,False,0.6666666666666666,10.0,True,False,False,value_down_good,industry_avg_rating,industry_avg_rating,nonfinancial,산업위험,True,False,False,,,,,2403,0.009072164948453608,0.7016637133706864,0.6039938456481743,0.4423402769315309,0.49999999999999994,0.5801653230919644,0.5619994589875978,0.6129816673547076,0.5836807070379539,0.5495995671900783,2.0,True
0.20208781069514306,0.20208781069514306,False,0.25009793491972754,10,False,False,110.38082437118933,3.179517953777175e-20,0.042765590798324704,False,0.7777777777777778,10.0,True,False,False,value_down_good,industry_bad_grade_share_lag1_self_excl,industry_bad_grade_share_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2403,0.009072164948453608,0.5988766384860031,0.6439807305190232,0.3401221624500492,0.6666666666666666,0.5742149765248511,0.5624115495304356,0.5792527897143136,0.5927840173242196,0.5832625729576817,4.0,True
0.18592079226085836,0.18592079226085836,False,0.17951032790517532,10,False,False,97.60600842985177,1.3160486130282942e-17,0.03742941037170082,False,0.625,10.0,True,False,False,value_down_good,industry_b_or_lower_share_lag1_self_excl,industry_b_or_lower_share_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2403,0.009072164948453608,0.5499527871499198,0.417367060877205,0.29364610818233333,0.4375,0.4364251760446041,0.42461648905236454,0.4681217219777509,0.4283460040959365,0.4271931912418917,5.0,True
0.21711339703579458,0.21711339703579458,False,0.17410684486522843,7,False,False,116.65614218458464,1.6234696506168623e-21,0.04538685972622583,False,0.5,7.0,True,False,False,value_down_good,industry_median_rating_lag1_self_excl,industry_median_rating_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2403,0.009072164948453608,0.6443463430796841,0.40001977893467855,0.36295239441439225,0.25,0.4359003154871872,0.41432962910718873,0.49411998648893657,0.4208220172454349,0.38146370328575097,6.0,True
-0.1254907193872518,0.1254907193872518,False,0.3609939295146347,9,False,False,,,,True,,,False,True,False,value_up_good,sector_7,sector_7,nonfinancial,산업위험,True,False,False,,,,,2425,0.0,0.367082215590024,1.0,0.0,0.0,0.4101246646770072,0.341770553897506,0.38354110779501205,0.5734164431180048,0.27341644311800484,7.0,True
0.13920689995160426,0.13920689995160426,False,0.11394324684940679,10,False,False,56.15025576543389,2.6370248831684714e-09,0.02035091114346318,False,0.6666666666666666,10.0,True,False,False,value_down_good,industry_downgrade_rate_lag1_self_excl,industry_downgrade_rate_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2375,0.020618556701030927,0.408589459585379,0.2068712320175148,0.14489902815811018,0.49999999999999994,0.31361801311249016,0.315089929940251,0.34240383041990896,0.2818883621495497,0.35207194395220076,8.0,True
0.05162109181341505,0.05162109181341505,False,0.09417410494915382,10,False,False,16.78786501170131,0.03239540798764213,0.003714228660905034,False,0.75,10.0,True,False,False,value_down_good,industry_net_downgrade_rate_lag1_self_excl,industry_net_downgrade_rate_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2375,0.020618556701030927,0.14354151188115655,0.143404598409117,0.0,0.625,0.21108383308708206,0.22798652757256838,0.19420167562240168,0.19416060158078982,0.30738922205805475,9.0,True
0.12420010209170214,0.12420010209170214,False,0.11532075627433538,10,False,False,56.54660598710883,2.207378058834746e-09,0.020278448616169103,False,0.3333333333333333,10.0,True,False,False,value_down_good,industry_rating_iqr_lag1_self_excl,industry_rating_iqr_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2403,0.009072164948453608,0.36317661178584043,0.21129357297723744,0.1442679077533179,0.0,0.20119463697958695,0.17968452312909894,0.2454872066513654,0.1999222950087845,0.14374761850327916,10.0,True
0.004187412630513394,0.004187412630513394,False,0.140123216351793,10,False,False,18.193226796254446,0.01982358327069082,0.004219050826264258,False,0.4444444444444444,10.0,True,False,True,value_down_good,sector_year_rating_count,sector_year_rating_count,nonfinancial,산업위험,True,False,False,,,,,2425,0.0,0.0,0.2909191153637167,0.004396804545011469,0.16666666666666663,0.12148842885145063,0.11549564664384869,0.08384334375449505,0.17111907836361004,0.12572985064841227,11.0,True
0.004187412630513394,0.004187412630513394,False,0.140123216351793,10,False,False,18.193226796254446,0.01982358327069082,0.004219050826264258,False,0.4444444444444444,10.0,True,False,True,value_down_good,sector_year_rating_count_lag1,sector_year_rating_count_lag1,nonfinancial,산업위험,True,False,False,,,,,2425,0.0,0.0,0.2909191153637167,0.004396804545011469,0.16666666666666663,0.12148842885145063,0.11549564664384869,0.08384334375449505,0.17111907836361004,0.12572985064841227,11.0,True
0.028165609377071524,0.028165609377071524,False,0.11086640247542238,10,False,False,17.264738128600897,0.02746745115272941,0.0038699825098583527,False,0.4444444444444444,10.0,True,False,True,value_down_good,industry_rating_std_lag1_self_excl,industry_rating_std_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2403,0.009072164948453608,0.07256166235625819,0.1969933650094769,0.0013565553931128899,0.16666666666666663,0.11447115262167643,0.10939456235637866,0.10088298748899141,0.13821249828495702,0.12084898321843625,13.0,True
0.07088511640234023,0.07088511640234023,False,0.049505186906469,10,False,False,17.54942079440176,0.024870216691323235,0.004036103463398885,False,0.375,10.0,True,False,False,value_down_good,industry_upgrade_rate_lag1_self_excl,industry_upgrade_rate_lag1_self_excl,nonfinancial,산업위험,True,False,True,,,,,2375,0.020618556701030927,0.20183737385188172,0.0,0.002803404231513062,0.06250000000000001,0.07361189300186713,0.0667851945208487,0.11071419756066783,0.050162985405103305,0.06592815561667897,14.0,True
-0.12608957916236918,0.12608957916236918,False,0.5307767226164496,10,False,False,43.96045166667318,5.788315249938532e-07,0.021689054081226285,False,0.4444444444444444,10.0,True,False,False,value_up_good,R185,R185,financial,성장성,True,False,False,R241,exact_value_alias,R185 and R241 are both 이익잉여금증가율 and value-identical in current Stage00_02 artifacts; keep R241 as current canonical selected growth variable.,True,1667,0.31257731958762885,1.0,1.0,0.9556456312657857,0.0,0.7911291262531571,0.7389114078164465,0.8433468446898678,0.8433468446898678,0.5911291262531572,1.0,True
-0.11700867527425418,0.11700867527425418,False,0.19006418825185106,10,False,False,42.46587062918388,1.1071307258770797e-06,0.01765669601904912,False,0.6666666666666666,10.0,True,False,False,value_up_good,R182,R182,financial,성장성,True,False,True,,,,False,1961,0.19134020618556702,0.9206877641383976,0.3218897057187558,0.7638658690995124,0.5,0.6255464147770485,0.6266108347391665,0.7143017035778767,0.5346622860519842,0.6012886677913332,2.0,True
-0.1122060574805292,0.1122060574805292,False,0.248023795080058,10,False,False,29.24757545687953,0.000286884613215048,0.013027330139104556,False,0.6666666666666666,10.0,True,False,False,value_up_good,R174,R174,financial,성장성,True,False,True,,,,False,1640,0.3237113402061856,0.8787419006095951,0.43724503338815773,0.5436922947922063,0.5,0.6035345391577671,0.5899198071974898,0.68337380120126,0.5509247410348288,0.571935845757992,3.0,True
-0.07376592026262448,0.07376592026262448,False,0.07725821552535984,10,False,False,52.72299867759676,1.2200953961399997e-08,0.02262164829418147,False,0.8888888888888888,10.0,True,False,False,value_up_good,R205,R205,financial,성장성,True,False,True,,,,False,1986,0.18103092783505154,0.5430073452016225,0.09737524368142637,1.0,1.0,0.5921147766649146,0.6600956472207622,0.5909787213370966,0.45728909088103775,0.7280765177766098,4.0,True
-0.11037022401059508,0.11037022401059508,False,0.32459726956379453,10,False,False,30.394366238620023,0.00017999255963549186,0.011472523687817635,False,0.5555555555555556,10.0,True,False,False,value_up_good,R180,R180,financial,성장성,True,False,True,,,,False,1961,0.19134020618556702,0.8627078076421975,0.5896470030225898,0.4697453865949221,0.2500000000000001,0.5796555205184206,0.5430250493149273,0.657245112414855,0.5753268710289726,0.4844200394519419,5.0,True
