seed,epoch,q_loss,v_loss,actor_loss,actor_iql_loss,actor_distill_loss,actor_distill_active_rate,actor_distill_mode,actor_distill_lambda,actor_distill_margin_min,actor_distill_temperature,cql_loss,learning_rate,weight_decay,optimizer,lr_scheduler,selection_metric,selected_proxy_value,actor_policy_q_proxy,critic_proxy_mean_q_argmax_pi,critic_value_greedy_proxy,actor_qargmax_agreement,policy_entropy_mean,action_entropy_mean,actor_argmax_population_entropy,mx2_share,actor_argmax_distribution_json,q_argmax_distribution_json,training_device,cuda_available,cuda_device_name
2,66,0.07769493281375617,0.014309960229130572,8.035853326320648,4.691306445966749,2.2296979278326035,0.7931848742506084,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.606366337102116,0.606366337102116,0.606366337102116,0.6521864369082353,0.33459955682177905,2.2959796223023896,2.2959796223023896,1.5650522954822135,0.05698005698005698,"{""A0_noop"": 825, ""DL1_deleverage_mild"": 1133, ""DL2_deleverage_moderate"": 11110, ""RF1_short_debt_refinance"": 33, ""CX1_capex_discipline"": 1243, ""WC1_working_capital_tightening"": 605, ""WC2_supplier_financing"": 44, ""OE1_cost_efficiency_mild"": 11, ""OE2_cost_efficiency_moderate"": 13354, ""MX1_cost_and_deleverage"": 4411, ""MX2_liquidity_rescue"": 1980}","{""A0_noop"": 913, ""DL1_deleverage_mild"": 693, ""DL2_deleverage_moderate"": 7535, ""RF1_short_debt_refinance"": 2299, ""CX1_capex_discipline"": 3410, ""WC1_working_capital_tightening"": 3146, ""WC2_supplier_financing"": 1925, ""OE1_cost_efficiency_mild"": 253, ""OE2_cost_efficiency_moderate"": 6985, ""MX1_cost_and_deleverage"": 2673, ""MX2_liquidity_rescue"": 4917}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,67,0.07761255447643206,0.014564176901544938,8.097064314519658,4.760626613217242,2.224291799699559,0.7930643343750168,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6251212666232231,0.6251212666232231,0.6251212666232231,0.6749914953624874,0.29534662867996203,2.294454279994034,2.294454279994034,1.503871160150477,0.07280785058562836,"{""A0_noop"": 0, ""DL1_deleverage_mild"": 11, ""DL2_deleverage_moderate"": 8393, ""RF1_short_debt_refinance"": 1045, ""CX1_capex_discipline"": 330, ""WC1_working_capital_tightening"": 1342, ""WC2_supplier_financing"": 11, ""OE1_cost_efficiency_mild"": 44, ""OE2_cost_efficiency_moderate"": 6633, ""MX1_cost_and_deleverage"": 14410, ""MX2_liquidity_rescue"": 2530}","{""A0_noop"": 1056, ""DL1_deleverage_mild"": 704, ""DL2_deleverage_moderate"": 8481, ""RF1_short_debt_refinance"": 3223, ""CX1_capex_discipline"": 2673, ""WC1_working_capital_tightening"": 2739, ""WC2_supplier_financing"": 1298, ""OE1_cost_efficiency_mild"": 396, ""OE2_cost_efficiency_moderate"": 5973, ""MX1_cost_and_deleverage"": 3729, ""MX2_liquidity_rescue"": 4477}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,68,0.07753847803756156,0.014481812099213986,8.045410115929212,4.687590877799427,2.238546155831393,0.7932192470659228,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6180523209834072,0.6180523209834072,0.6180523209834072,0.6632682143597264,0.3364988920544476,2.2887670839771808,2.2887670839771808,1.5249366509129854,0.025007913896802784,"{""A0_noop"": 2354, ""DL1_deleverage_mild"": 0, ""DL2_deleverage_moderate"": 9944, ""RF1_short_debt_refinance"": 781, ""CX1_capex_discipline"": 572, ""WC1_working_capital_tightening"": 99, ""WC2_supplier_financing"": 704, ""OE1_cost_efficiency_mild"": 264, ""OE2_cost_efficiency_moderate"": 15268, ""MX1_cost_and_deleverage"": 3894, ""MX2_liquidity_rescue"": 869}","{""A0_noop"": 1045, ""DL1_deleverage_mild"": 770, ""DL2_deleverage_moderate"": 8580, ""RF1_short_debt_refinance"": 2607, ""CX1_capex_discipline"": 3146, ""WC1_working_capital_tightening"": 2409, ""WC2_supplier_financing"": 1155, ""OE1_cost_efficiency_mild"": 308, ""OE2_cost_efficiency_moderate"": 7249, ""MX1_cost_and_deleverage"": 3982, ""MX2_liquidity_rescue"": 3498}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,69,0.0768824473831474,0.014689795315087609,8.09747146508273,4.74326103092993,2.2361402949866127,0.7928312589578769,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6204089377951412,0.6204089377951412,0.6204089377951412,0.671434417999495,0.31180753402975625,2.3004485044161287,2.3004485044161287,1.7054434649115058,0.16144349477682812,"{""A0_noop"": 0, ""DL1_deleverage_mild"": 759, ""DL2_deleverage_moderate"": 12133, ""RF1_short_debt_refinance"": 2607, ""CX1_capex_discipline"": 902, ""WC1_working_capital_tightening"": 44, ""WC2_supplier_financing"": 297, ""OE1_cost_efficiency_mild"": 473, ""OE2_cost_efficiency_moderate"": 8833, ""MX1_cost_and_deleverage"": 3091, ""MX2_liquidity_rescue"": 5610}","{""A0_noop"": 748, ""DL1_deleverage_mild"": 627, ""DL2_deleverage_moderate"": 7216, ""RF1_short_debt_refinance"": 2937, ""CX1_capex_discipline"": 4631, ""WC1_working_capital_tightening"": 2398, ""WC2_supplier_financing"": 1837, ""OE1_cost_efficiency_mild"": 352, ""OE2_cost_efficiency_moderate"": 5962, ""MX1_cost_and_deleverage"": 4081, ""MX2_liquidity_rescue"": 3960}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,70,0.07636185462230488,0.01491829878924524,8.098002786145491,4.740412673529456,2.2383934136699226,0.797182941918864,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6130358882525206,0.6130358882525206,0.6130358882525206,0.6684423176215644,0.301994301994302,2.3103794454790685,2.3103794454790685,1.5616803692333932,0.02722380500158278,"{""A0_noop"": 44, ""DL1_deleverage_mild"": 132, ""DL2_deleverage_moderate"": 8701, ""RF1_short_debt_refinance"": 1001, ""CX1_capex_discipline"": 2200, ""WC1_working_capital_tightening"": 33, ""WC2_supplier_financing"": 407, ""OE1_cost_efficiency_mild"": 198, ""OE2_cost_efficiency_moderate"": 9790, ""MX1_cost_and_deleverage"": 11297, ""MX2_liquidity_rescue"": 946}","{""A0_noop"": 1001, ""DL1_deleverage_mild"": 451, ""DL2_deleverage_moderate"": 6380, ""RF1_short_debt_refinance"": 3784, ""CX1_capex_discipline"": 3410, ""WC1_working_capital_tightening"": 1958, ""WC2_supplier_financing"": 2057, ""OE1_cost_efficiency_mild"": 495, ""OE2_cost_efficiency_moderate"": 6908, ""MX1_cost_and_deleverage"": 4301, ""MX2_liquidity_rescue"": 4004}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,71,0.07602995623807039,0.014809923982658587,8.08680481945767,4.723264322999646,2.242360340321765,0.7960283944711966,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6046199143754516,0.6046199143754516,0.6046199143754516,0.6651753231811436,0.27287116176005066,2.300964054236217,2.300964054236217,1.6594575728473369,0.2962962962962963,"{""A0_noop"": 561, ""DL1_deleverage_mild"": 0, ""DL2_deleverage_moderate"": 6127, ""RF1_short_debt_refinance"": 264, ""CX1_capex_discipline"": 1727, ""WC1_working_capital_tightening"": 99, ""WC2_supplier_financing"": 572, ""OE1_cost_efficiency_mild"": 33, ""OE2_cost_efficiency_moderate"": 9416, ""MX1_cost_and_deleverage"": 5654, ""MX2_liquidity_rescue"": 10296}","{""A0_noop"": 979, ""DL1_deleverage_mild"": 429, ""DL2_deleverage_moderate"": 5753, ""RF1_short_debt_refinance"": 2783, ""CX1_capex_discipline"": 3894, ""WC1_working_capital_tightening"": 3674, ""WC2_supplier_financing"": 2145, ""OE1_cost_efficiency_mild"": 363, ""OE2_cost_efficiency_moderate"": 6006, ""MX1_cost_and_deleverage"": 4191, ""MX2_liquidity_rescue"": 4532}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,72,0.07514698755489115,0.014842286753906486,8.008243939455818,4.668314048910842,2.2266199194333134,0.7958127409219742,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6191227199424136,0.6191227199424136,0.6191227199424136,0.674928579149584,0.26717315606204495,2.2907766149885833,2.2907766149885833,1.6842475194570008,0.16872427983539096,"{""A0_noop"": 165, ""DL1_deleverage_mild"": 0, ""DL2_deleverage_moderate"": 11627, ""RF1_short_debt_refinance"": 3410, ""CX1_capex_discipline"": 297, ""WC1_working_capital_tightening"": 143, ""WC2_supplier_financing"": 473, ""OE1_cost_efficiency_mild"": 231, ""OE2_cost_efficiency_moderate"": 7634, ""MX1_cost_and_deleverage"": 4906, ""MX2_liquidity_rescue"": 5863}","{""A0_noop"": 869, ""DL1_deleverage_mild"": 495, ""DL2_deleverage_moderate"": 5280, ""RF1_short_debt_refinance"": 4323, ""CX1_capex_discipline"": 3377, ""WC1_working_capital_tightening"": 3146, ""WC2_supplier_financing"": 2299, ""OE1_cost_efficiency_mild"": 385, ""OE2_cost_efficiency_moderate"": 5434, ""MX1_cost_and_deleverage"": 3872, ""MX2_liquidity_rescue"": 5269}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,73,0.07434625263490222,0.015271089332493241,8.08977373032009,4.724610364612411,2.243442235624089,0.803705757812542,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6256452320723188,0.6256452320723188,0.6256452320723188,0.6814432202073261,0.29692940804051915,2.2906402075883143,2.2906402075883143,1.4439696705370297,0.1019309908198797,"{""A0_noop"": 176, ""DL1_deleverage_mild"": 0, ""DL2_deleverage_moderate"": 17204, ""RF1_short_debt_refinance"": 550, ""CX1_capex_discipline"": 528, ""WC1_working_capital_tightening"": 869, ""WC2_supplier_financing"": 1353, ""OE1_cost_efficiency_mild"": 143, ""OE2_cost_efficiency_moderate"": 9218, ""MX1_cost_and_deleverage"": 1166, ""MX2_liquidity_rescue"": 3542}","{""A0_noop"": 825, ""DL1_deleverage_mild"": 561, ""DL2_deleverage_moderate"": 6534, ""RF1_short_debt_refinance"": 2398, ""CX1_capex_discipline"": 3520, ""WC1_working_capital_tightening"": 3366, ""WC2_supplier_financing"": 2123, ""OE1_cost_efficiency_mild"": 572, ""OE2_cost_efficiency_moderate"": 6281, ""MX1_cost_and_deleverage"": 2838, ""MX2_liquidity_rescue"": 5731}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,74,0.07481791901484351,0.015058214231805108,8.125663608312607,4.757799185374203,2.2452429471647037,0.7943337713094318,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6193810409462027,0.6193810409462027,0.6193810409462027,0.6733482404970849,0.30167774612219056,2.300887755460645,2.300887755460645,1.5783355877144003,0.23646723646723647,"{""A0_noop"": 0, ""DL1_deleverage_mild"": 264, ""DL2_deleverage_moderate"": 13596, ""RF1_short_debt_refinance"": 671, ""CX1_capex_discipline"": 319, ""WC1_working_capital_tightening"": 1749, ""WC2_supplier_financing"": 143, ""OE1_cost_efficiency_mild"": 319, ""OE2_cost_efficiency_moderate"": 7392, ""MX1_cost_and_deleverage"": 2079, ""MX2_liquidity_rescue"": 8217}","{""A0_noop"": 847, ""DL1_deleverage_mild"": 605, ""DL2_deleverage_moderate"": 7843, ""RF1_short_debt_refinance"": 2431, ""CX1_capex_discipline"": 3894, ""WC1_working_capital_tightening"": 2937, ""WC2_supplier_financing"": 2046, ""OE1_cost_efficiency_mild"": 407, ""OE2_cost_efficiency_moderate"": 5720, ""MX1_cost_and_deleverage"": 2893, ""MX2_liquidity_rescue"": 5126}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
2,75,0.07356303222888314,0.015440667912651621,8.161658078432083,4.794085556093385,2.2450483599129845,0.797989994944895,ce,1.5,0.01,1.0,0.0,0.0001,0.002,AdamW,none,q_pareto_knee,0.6200087287483698,0.6200087287483698,0.6200087287483698,0.6722514910465892,0.2972459639126306,2.28703657860152,2.28703657860152,1.4354847060607483,0.04336815447926559,"{""A0_noop"": 99, ""DL1_deleverage_mild"": 1188, ""DL2_deleverage_moderate"": 11748, ""RF1_short_debt_refinance"": 132, ""CX1_capex_discipline"": 781, ""WC1_working_capital_tightening"": 11, ""WC2_supplier_financing"": 0, ""OE1_cost_efficiency_mild"": 154, ""OE2_cost_efficiency_moderate"": 13277, ""MX1_cost_and_deleverage"": 5852, ""MX2_liquidity_rescue"": 1507}","{""A0_noop"": 1441, ""DL1_deleverage_mild"": 682, ""DL2_deleverage_moderate"": 6578, ""RF1_short_debt_refinance"": 2211, ""CX1_capex_discipline"": 3949, ""WC1_working_capital_tightening"": 2508, ""WC2_supplier_financing"": 2090, ""OE1_cost_efficiency_mild"": 539, ""OE2_cost_efficiency_moderate"": 6842, ""MX1_cost_and_deleverage"": 3333, ""MX2_liquidity_rescue"": 4576}",cuda,True,NVIDIA GeForce RTX 4060 Laptop GPU
